TABLE_ID,NAME,CODE,DESCRIPTION,MAINTENANCE_AGENCY_ID,VERSION,VALID_FROM,VALID_TO
FINREP_REF_F_19.00.b_REF_FINREP 2.9,F 19.00.b Information on forborne exposures (II),F_19.00.b_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_20.05.a_REF_FINREP 3.0,F 20.05.a Geographical breakdown of off-balance sheet exposures by residence of the counterparty (a),F_20.05.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_08.01.a_REF_FINREP 3.0,F 08.01.a Breakdown of financial liabilities by product and by counterparty (a),F_08.01.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_25.01.c_REF_FINREP 3.0,F 25.01.c Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (III),F_25.01.c_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_18.02.c_REF_FINREP 2.9,F 18.02.c Commercial Real Estate (CRE) loans and additional information on loans secured by immovable property (III),F_18.02.c_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_18.00.c_REF_FINREP 2.9,F 18.00.c Information on performing and non-performing exposures (III),F_18.00.c_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_04.04.1_REF_FINREP 3.0,F 04.04.1 Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost,F_04.04.1_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_19.00.d_REF_FINREP 3.0,F 19.00.d Information on forborne exposures (IV),F_19.00.d_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_19.00.a_REF_FINREP 2.9,F 19.00.a Information on forborne exposures (I),F_19.00.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_25.02.a_REF_FINREP 2.9,F 25.02.a Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Type of collateral obtained  (I),F_25.02.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_04.02.1_REF_FINREP 3.0,F 04.02.1 Breakdown of financial assets by instrument and by counterparty sector: non-trading financial assets mandatorily at fair value through profit or loss,F_04.02.1_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_26.00.a_REF_FINREP 2.9,F 26.00.a Forbearance management and quality of forbearance (I),F_26.00.a_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_25.02.a_REF_FINREP 3.0,F 25.02.a Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Type of collateral obtained  (I),F_25.02.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_11.03.1_REF_FINREP 3.0,F 11.03.1 Non-derivative hedging instruments under national GAAP: breakdown by accounting portfolio,F_11.03.1_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_04.04.1_REF_FINREP 2.9,F 04.04.1 Breakdown of financial assets by instrument and by counterparty sector: financial assets at amortised cost,F_04.04.1_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_19.00.d_REF_FINREP 2.9,F 19.00.d Information on forborne exposures (IV),F_19.00.d_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_19.00.a_REF_FINREP 3.0,F 19.00.a Information on forborne exposures (I),F_19.00.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_08.01.a_REF_FINREP 2.9,F 08.01.a Breakdown of financial liabilities by product and by counterparty (a),F_08.01.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_20.05.a_REF_FINREP 2.9,F 20.05.a Geographical breakdown of off-balance sheet exposures by residence of the counterparty (a),F_20.05.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_15.00.b_REF_FINREP 3.0,"F 15.00.b Derecognition and financial liabilities associated with transferred financial assets: Derivatives, Deposits, Debt securities issued, Other financial liabilities",F_15.00.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_25.01.c_REF_FINREP 2.9,F 25.01.c Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Inflows and outflows (III),F_25.01.c_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_18.00.c_REF_FINREP 3.0,F 18.00.c Information on performing and non-performing exposures (III),F_18.00.c_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_19.00.b_REF_FINREP 3.0,F 19.00.b Information on forborne exposures (II),F_19.00.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_26.00.b_REF_FINREP 2.9,F 26.00.b Forbearance management and quality of forbearance (II),F_26.00.b_REF,,ECB,FINREP 2.9,2020-06-30,9999-12-31
FINREP_REF_F_25.02.b_REF_FINREP 3.0,F 25.02.b Collateral obtained by taking possession other than collateral classified as Property Plant and Equipment (PP&E): Type of collateral obtained (II),F_25.02.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_15.00.a_REF_FINREP 3.0,"F 15.00.a Derecognition and financial liabilities associated with transferred financial assets: Equity instruments, debt securities, loans and advances",F_15.00.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_18.00.e_REF_FINREP 2.9,F 18.00.e Information on performing and non-performing exposures (V),F_18.00.e_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_09.01.1_REF_FINREP 3.0,"F 09.01.1 Off-balance sheet exposures : Loan commitments, financial guarantees and other commitments given",F_09.01.1_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_13.03.1.a_REF_FINREP 3.0,F 13.03.1.a Collateral obtained by taking possession accumulated (I),F_13.03.1.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_13.02.1.a_REF_FINREP 2.9,F 13.02.1.a Collateral obtained by taking possession during the period (held at the reference date) (I),F_13.02.1.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_13.03.1.b_REF_FINREP 3.0,F 13.03.1.b Collateral obtained by taking possession accumulated (II),F_13.03.1.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_13.02.1.b_REF_FINREP 2.9,F 13.02.1.b Collateral obtained by taking possession during the period (held at the reference date) (II),F_13.02.1.b_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_13.02.1.b_REF_FINREP 3.0,F 13.02.1.b Collateral obtained by taking possession during the period (held at the reference date) (II),F_13.02.1.b_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_13.03.1.b_REF_FINREP 2.9,F 13.03.1.b Collateral obtained by taking possession accumulated (II),F_13.03.1.b_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
FINREP_REF_F_13.02.1.a_REF_FINREP 3.0,F 13.02.1.a Collateral obtained by taking possession during the period (held at the reference date) (I),F_13.02.1.a_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
FINREP_REF_F_13.03.1.a_REF_FINREP 2.9,F 13.03.1.a Collateral obtained by taking possession accumulated (I),F_13.03.1.a_REF,,ECB,FINREP 2.9,2020-06-30,2021-06-29
AE_REF_F_32.01_REF_AE 3.2,F 32.01 Asset encumbrance: Encumbrance overview - Assets,F_32.01_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_A_00.01_REF_AE 3.2,A 00.01 Nature of Report (AE),A_00.01_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_32.04.a_REF_AE 3.2,F 32.04.a Asset encumbrance: Sources of encumbrance (a),F_32.04.a_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_36.01.c_REF_AE 3.2,F 36.01.c Asset encumbrance: Advance template for assets of the reporting institution (c),F_36.01.c_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_32.03.b_REF_AE 3.2,F 32.03.b Asset encumbrance: Not pledged. Own covered bonds and ABS issued and not yet pledged (b),F_32.03.b_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_35.00.a_REF_AE 3.2,F 35.00.a Asset encumbrance: Covered bonds issuance (a),F_35.00.a_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_35.00.b_REF_AE 3.2,F 35.00.b Asset encumbrance: Covered bonds issuance (b),F_35.00.b_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_34.00.c_REF_AE 3.2,F 34.00.c Asset encumbrance: Contingent encumbrance (c),F_34.00.c_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_32.03.a_REF_AE 3.2,F 32.03.a Asset encumbrance: Not pledged. Own covered bonds and ABS issued and not yet pledged (a),F_32.03.a_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_36.02.c_REF_AE 3.2,F 36.02.c Asset encumbrance: Advance template for colllateral and own debt secrities issued other than covered bonds or ABSs (c),F_36.02.c_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_32.04.b_REF_AE 3.2,F 32.04.b Asset encumbrance: Sources of encumbrance (b),F_32.04.b_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_36.02.a_REF_AE 3.2,F 36.02.a Asset encumbrance: Advance template for colllateral and own debt secrities issued other than covered bonds or ABSs (a),F_36.02.a_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_32.02.b_REF_AE 3.2,F 32.02.b Asset encumbrance: Encumbrance overview - Collateral (b),F_32.02.b_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_36.01.b_REF_AE 3.2,F 36.01.b Asset encumbrance: Advance template for assets of the reporting institution (b),F_36.01.b_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_33.00.a_REF_AE 3.2,F 33.00.a Asset encumbrance: Maturity data (a),F_33.00.a_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_35.00.d_REF_AE 3.2,F 35.00.d Asset encumbrance: Covered bonds issuance (d),F_35.00.d_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_34.00.a_REF_AE 3.2,F 34.00.a Asset encumbrance: Contingent encumbrance (a),F_34.00.a_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_34.00.b_REF_AE 3.2,F 34.00.b Asset encumbrance: Contingent encumbrance (b),F_34.00.b_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_35.00.c_REF_AE 3.2,F 35.00.c Asset encumbrance: Covered bonds issuance (c),F_35.00.c_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_33.00.b_REF_AE 3.2,F 33.00.b Asset encumbrance: Maturity data (b),F_33.00.b_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_32.02.a_REF_AE 3.2,F 32.02.a Asset encumbrance: Encumbrance overview - Collateral (a),F_32.02.a_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_36.02.b_REF_AE 3.2,F 36.02.b Asset encumbrance: Advance template for colllateral and own debt secrities issued other than covered bonds or ABSs (b),F_36.02.b_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
AE_REF_F_36.01.a_REF_AE 3.2,F 36.01.a Asset encumbrance: Advance template for assets of the reporting institution (a),F_36.01.a_REF,,ECB,AE 3.2,2023-06-30,9999-12-31
FINREP_REF_F_40.01_REF_FINREP 3.0,F 40.01 Scope of the group: “entity-by-entity”,F_40.01_REF,,ECB,FINREP 3.0,2021-06-30,9999-12-31
